region	rep	q	k	h2	rho	name	gamma	sim_hash	sim_id	seed
chr1_100794065_101983457	2	1	0.1	0.16	0.8	ser	0.128	15fabc15ff69316b06fe9917f86c8c28	15fab	90027
chr1_100794065_101983457	2	1	0.1	0.32	0.4	ser	0.128	a06a50142358cbe0fc8185a9be645ddf	a06a5	657061
chr1_100794065_101983457	2	1	0.1	0.32	0.8	ser	0.256	a695ac63c4974f3f99542cbbda44aa1f	a695a	682330
chr1_100794065_101983457	2	1	0.2	0.01	0.1	ser	0.001	17d88dadc4156deb7ddb3d9d4c92640e	17d88	97672
chr1_100794065_101983457	2	1	0.2	0.02	0.05	ser	0.001	6d36503cc4ca3ec1c417d56f7c45eea8	6d365	447333
chr1_100794065_101983457	2	1	0.2	0.04	0.025	ser	0.001	fba4d5f9b023cfe9b1a7a120f8a01e15	fba4d	1030733
chr1_100794065_101983457	2	1	0.2	0.08	0.0125	ser	0.001	ca23676486b0587b951b17b20a34cb88	ca236	827958
chr1_100794065_101983457	2	1	0.2	0.16	0.00625	ser	0.001	643c8d451f784e08e924277b8bdd4540	643c8	410568
chr1_100794065_101983457	2	1	0.2	0.32	0.003125	ser	0.001	fe1c256996f628f7676cd2cada6c762a	fe1c2	1040834
chr1_100794065_101983457	2	1	0.2	0.01	0.2	ser	0.002	2ee417da66fb258f81d1d9f7dc3ef19e	2ee41	192065
chr1_100794065_101983457	2	1	0.2	0.02	0.1	ser	0.002	91d93ef23c9683a0da7eaeb68b9157cf	91d93	597395
chr1_100794065_101983457	2	1	0.2	0.04	0.05	ser	0.002	69c6bd0f056f4b22ec5a3787792ea525	69c6b	433259
chr1_100794065_101983457	2	1	0.2	0.08	0.025	ser	0.002	a47dfba656a839fcf456b88d61f8b29e	a47df	673759
chr1_100794065_101983457	2	1	0.2	0.16	0.0125	ser	0.002	2a23ea0f5c0c2ad2429fcf3e15334ec1	2a23e	172606
chr1_100794065_101983457	2	1	0.2	0.32	0.00625	ser	0.002	e64e87edf8613a91a51cdff25ed0a7d4	e64e8	943336
chr1_100794065_101983457	2	1	0.2	0.01	0.4	ser	0.004	981c2f7e375cce1598fb39fb22dac6df	981c2	623042
chr1_100794065_101983457	2	1	0.2	0.02	0.2	ser	0.004	13db794a3efc1e90a89ebc2752d17f40	13db7	81335
chr1_100794065_101983457	2	1	0.2	0.04	0.1	ser	0.004	53469f0eecddbcf0657696da56feed55	53469	341097
chr1_100794065_101983457	2	1	0.2	0.08	0.05	ser	0.004	86e4ed32cfbae129f77f91f41b2fa52f	86e4e	552526
chr1_100794065_101983457	2	1	0.2	0.16	0.025	ser	0.004	434d0756555da71240f43acb2e8cb81f	434d0	275664
chr1_100794065_101983457	2	1	0.2	0.32	0.0125	ser	0.004	7e2e29e5883c5ad145e149c4b6c99cdb	7e2e2	516834
chr1_100794065_101983457	2	1	0.2	0.01	0.8	ser	0.008	b99fc2b7a3135db7dc20439d0aad908f	b99fc	760316
chr1_100794065_101983457	2	1	0.2	0.02	0.4	ser	0.008	a9a26da8adbeeb1834ce585f275b8f38	a9a26	694822
chr1_100794065_101983457	2	1	0.2	0.04	0.2	ser	0.008	51f44e357a18fe002e21a0dc506a4f84	51f44	335684
chr1_100794065_101983457	2	1	0.2	0.08	0.1	ser	0.008	5b50691c3cc0915bad0372135f306ea8	5b506	374022
chr1_100794065_101983457	2	1	0.2	0.16	0.05	ser	0.008	40d9b3229da1e7867bb80bac1bb0534c	40d9b	265627
chr1_100794065_101983457	2	1	0.2	0.32	0.025	ser	0.008	e35bffb00caacfa5a48fa23b8a8a82a3	e35bf	931263
chr1_100794065_101983457	2	1	0.2	0.02	0.8	ser	0.016	ac4823cd49089cda1ec72b4d7cce2572	ac482	705666
chr1_100794065_101983457	2	1	0.2	0.04	0.4	ser	0.016	52226cf13952d93d6f89582efe2cf2d4	52226	336422
chr1_100794065_101983457	2	1	0.2	0.08	0.2	ser	0.016	b5f96e43fdb51324731ea84b98bcf2d7	b5f96	745366
chr1_100794065_101983457	2	1	0.2	0.16	0.1	ser	0.016	8d5d86159bc089cca6b3e3f3b90061f7	8d5d8	579032
chr1_100794065_101983457	2	1	0.2	0.32	0.05	ser	0.016	f22c475e0ca2a12ed2cb60c497266843	f22c4	991940
chr1_100794065_101983457	2	1	0.2	0.04	0.8	ser	0.032	f350a1f5473e521c2bed4df1f51e90a4	f350a	996618
chr1_100794065_101983457	2	1	0.2	0.08	0.4	ser	0.032	b3dd5856ac31870d5427bc9ca53668c3	b3dd5	736725
chr1_100794065_101983457	2	1	0.2	0.16	0.2	ser	0.032	66de1c825282a1bc3d725b775b0334bf	66de1	421345
chr1_100794065_101983457	2	1	0.2	0.32	0.1	ser	0.032	26e8c994bbafb2307f5fa9b51a8f3d7c	26e8c	159372
chr1_100794065_101983457	2	1	0.2	0.08	0.8	ser	0.064	629b3c34801741253beaf8cc9db928bf	629b3	403891
chr1_100794065_101983457	2	1	0.2	0.16	0.4	ser	0.064	617d8783170acfc1866844fdb6cf3785	617d8	399320
chr1_100794065_101983457	2	1	0.2	0.32	0.2	ser	0.064	2d4a3471b0b9c18e497a195af6fffcb9	2d4a3	185507
chr1_100794065_101983457	2	1	0.2	0.16	0.8	ser	0.128	44cbb2d90db91851d2a6cbb9cb1beb4e	44cbb	281787
chr1_100794065_101983457	2	1	0.2	0.32	0.4	ser	0.128	9547a0f3e1b7a5aa65ed8023b2fa29ad	9547a	611450
chr1_100794065_101983457	2	1	0.2	0.32	0.8	ser	0.256	5008a3119c2da54acb55615ebe3dd5cc	5008a	327818
chr1_100794065_101983457	3	1	0.005	0.01	0.1	ser	0.001	778808a72bf6ab1e9ac68e65151f8d43	77880	489600
chr1_100794065_101983457	3	1	0.005	0.02	0.05	ser	0.001	c954c3802993e65a30fccb7776274d80	c954c	824652
chr1_100794065_101983457	3	1	0.005	0.04	0.025	ser	0.001	432f4a3848a0b596727260585fa24fd2	432f4	275188
chr1_100794065_101983457	3	1	0.005	0.08	0.0125	ser	0.001	0cf166c75e368a283348a0fbd5dbc96d	0cf16	53014
chr1_100794065_101983457	3	1	0.005	0.16	0.00625	ser	0.001	f9b886d1840df6acee77c9b22593e6ee	f9b88	1022856
chr1_100794065_101983457	3	1	0.005	0.32	0.003125	ser	0.001	704b736412f03ceae0b33504f6c47468	704b7	459959
chr1_100794065_101983457	3	1	0.005	0.01	0.2	ser	0.002	371d4f42bb84902e0ada45e1df505ff1	371d4	225748
chr1_100794065_101983457	3	1	0.005	0.02	0.1	ser	0.002	596f363647e06125e2d8e6f68d99341c	596f3	366323
chr1_100794065_101983457	3	1	0.005	0.04	0.05	ser	0.002	7370717e2e0f4d8ede3fb6e96df72c35	73707	472839
chr1_100794065_101983457	3	1	0.005	0.08	0.025	ser	0.002	03bf52d26390362c52d841d2e0888b1e	03bf5	15349
chr1_100794065_101983457	3	1	0.005	0.16	0.0125	ser	0.002	3bdfe88e4e2cc61927de2caf90c1686d	3bdfe	245246
chr1_100794065_101983457	3	1	0.005	0.32	0.00625	ser	0.002	900bd1a2b199233ddb333b988e5bca78	900bd	590013
chr1_100794065_101983457	3	1	0.005	0.01	0.4	ser	0.004	f58ced2d859e43d8b7e77c724eb1e530	f58ce	1005774
chr1_100794065_101983457	3	1	0.005	0.02	0.2	ser	0.004	845e8049d4c18c63fadeb50c006c5500	845e8	542184
chr1_100794065_101983457	3	1	0.005	0.04	0.1	ser	0.004	ffe101f71083bfcb16853fa8e7a9be8a	ffe10	1048080
chr1_100794065_101983457	3	1	0.005	0.08	0.05	ser	0.004	ef8a2043597a67cffdc21d9c25ef4cd5	ef8a2	981154
chr1_100794065_101983457	3	1	0.005	0.16	0.025	ser	0.004	9243e680930d57eb691d839cdc27c201	9243e	599102
chr1_100794065_101983457	3	1	0.005	0.32	0.0125	ser	0.004	1694e67118692ba6ab82499f842bf445	1694e	92494
chr1_100794065_101983457	3	1	0.005	0.01	0.8	ser	0.008	2090113c20b092a4c0045dedc10297c5	20901	133377
chr1_100794065_101983457	3	1	0.005	0.02	0.4	ser	0.008	6dd733aa32f1ca15ec56f54195a1bad4	6dd73	449907
chr1_100794065_101983457	3	1	0.005	0.04	0.2	ser	0.008	b483f9f7a860d4fcce9f8003840b0505	b483f	739391
chr1_100794065_101983457	3	1	0.005	0.08	0.1	ser	0.008	f76c1e77f7d74a0caa1f1cca03a2e761	f76c1	1013441
chr1_100794065_101983457	3	1	0.005	0.16	0.05	ser	0.008	e654d11607ad0b5ee6cb687b1d53b099	e654d	943437
chr1_100794065_101983457	3	1	0.005	0.32	0.025	ser	0.008	e65ef5851ad34d80889be23ed18652e7	e65ef	943599
chr1_100794065_101983457	3	1	0.005	0.02	0.8	ser	0.016	5f9cdea4f7de59b0c292890d03ca5dbf	5f9cd	391629
chr1_100794065_101983457	3	1	0.005	0.04	0.4	ser	0.016	b3d99df57208f9c4f5b94ea15ff40d45	b3d99	736665
chr1_100794065_101983457	3	1	0.005	0.08	0.2	ser	0.016	4df9d73c174132905aa8247f267af3b4	4df9d	319389
chr1_100794065_101983457	3	1	0.005	0.16	0.1	ser	0.016	fba5fd27bc2ab4aae962f59e5512d728	fba5f	1030751
chr1_100794065_101983457	3	1	0.005	0.32	0.05	ser	0.016	664d2a64b7f1356e9f778c5d1a24c9fc	664d2	419026
chr1_100794065_101983457	3	1	0.005	0.04	0.8	ser	0.032	68021f297a05cdf6313ed7e509aa8d02	68021	426017
chr1_100794065_101983457	3	1	0.005	0.08	0.4	ser	0.032	b0aae362ab11276c302ad1c461c10ccf	b0aae	723630
chr1_100794065_101983457	3	1	0.005	0.16	0.2	ser	0.032	9a0385d3b7568c1b4b44105a602fe484	9a038	630840
chr1_100794065_101983457	3	1	0.005	0.32	0.1	ser	0.032	6f8ce1ea567a43adebf4cc256a489c86	6f8ce	456910
chr1_100794065_101983457	3	1	0.005	0.08	0.8	ser	0.064	87cf0482f0a2615f702f5f1292081e78	87cf0	556272
chr1_100794065_101983457	3	1	0.005	0.16	0.4	ser	0.064	faee066d38b758e528108c883d5d9f59	faee0	1027808
chr1_100794065_101983457	3	1	0.005	0.32	0.2	ser	0.064	e625087f5ee4275fd6bb5b720ef58571	e6250	942672
chr1_100794065_101983457	3	1	0.005	0.16	0.8	ser	0.128	2b7f4cd2abbf235737e7e40c2904509c	2b7f4	178164
chr1_100794065_101983457	3	1	0.005	0.32	0.4	ser	0.128	297fab4f2da2387abf9c595bea242a7c	297fa	169978
chr1_100794065_101983457	3	1	0.005	0.32	0.8	ser	0.256	de1a656cd81b88ee5859aea1061d4314	de1a6	909734
chr1_100794065_101983457	3	1	0.01	0.01	0.1	ser	0.001	a1e9bd55f080e59cad684678f69fffd8	a1e9b	663195
chr1_100794065_101983457	3	1	0.01	0.02	0.05	ser	0.001	bd15aeb171ef5bba38afbf7782893918	bd15a	774490
chr1_100794065_101983457	3	1	0.01	0.04	0.025	ser	0.001	c09f15f3c187287c5493d8f650bd7709	c09f1	788977
chr1_100794065_101983457	3	1	0.01	0.08	0.0125	ser	0.001	b1232ae049c0367862dd696acf43ddd7	b1232	725554
chr1_100794065_101983457	3	1	0.01	0.16	0.00625	ser	0.001	08e20b88d532a6f00797d2640a64ba03	08e20	36384
chr1_100794065_101983457	3	1	0.01	0.32	0.003125	ser	0.001	de0a0ab2ae08a86fe5b70f18b59bfd0f	de0a0	909472
chr1_100794065_101983457	3	1	0.01	0.01	0.2	ser	0.002	4fc5cdf4b65c41d784f49b1bca90110d	4fc5c	326748
chr1_100794065_101983457	3	1	0.01	0.02	0.1	ser	0.002	1749d6c20d75b343e1cc2059113bd523	1749d	95389
chr1_100794065_101983457	3	1	0.01	0.04	0.05	ser	0.002	5fac867d36c38ec0749954bfd931b232	5fac8	391880
chr1_100794065_101983457	3	1	0.01	0.08	0.025	ser	0.002	216552bf722b0f577eb5e5cec02d1d42	21655	136789
chr1_100794065_101983457	3	1	0.01	0.16	0.0125	ser	0.002	d56fc64eb15e5ae1c623975b87bce72a	d56fc	874236
chr1_100794065_101983457	3	1	0.01	0.32	0.00625	ser	0.002	15ed9cd069363502f1925403b7ebc919	15ed9	89817
chr1_100794065_101983457	3	1	0.01	0.01	0.4	ser	0.004	828ec48a3785eadb2a3ef00670d27a20	828ec	534764
chr1_100794065_101983457	3	1	0.01	0.02	0.2	ser	0.004	27f0e43709a5e278d44d69d6686c3484	27f0e	163598
chr1_100794065_101983457	3	1	0.01	0.04	0.1	ser	0.004	03a1153cee7332b7ac535ea28cca1a3a	03a11	14865
chr1_100794065_101983457	3	1	0.01	0.08	0.05	ser	0.004	83f655b9df89710200ec6552da0e8389	83f65	540517
chr1_100794065_101983457	3	1	0.01	0.16	0.025	ser	0.004	a280778aa36994efe246fc2bc0e4727f	a2807	665607
chr1_100794065_101983457	3	1	0.01	0.32	0.0125	ser	0.004	f38b12b374af2d1ea9a7f86fa2ddadfe	f38b1	997553
chr1_100794065_101983457	3	1	0.01	0.01	0.8	ser	0.008	13d468cb38dcb67c54c4ff17d59e07c3	13d46	81222
chr1_100794065_101983457	3	1	0.01	0.02	0.4	ser	0.008	ebc344790d655caeafcb800605cb2877	ebc34	965684
chr1_100794065_101983457	3	1	0.01	0.04	0.2	ser	0.008	6cbc942dead5571afc01f3fa78843361	6cbc9	445385
chr1_100794065_101983457	3	1	0.01	0.08	0.1	ser	0.008	f9791235b071f98208e0382507449184	f9791	1021841
chr1_100794065_101983457	3	1	0.01	0.16	0.05	ser	0.008	ef812d6c5086a246a16a3cf064b35a22	ef812	981010
chr1_100794065_101983457	3	1	0.01	0.32	0.025	ser	0.008	714f99fd3d905aa828c1f037f6dd4c6c	714f9	464121
chr1_100794065_101983457	3	1	0.01	0.02	0.8	ser	0.016	1c09e0825f21d9756d72d079c0a8a611	1c09e	114846
chr1_100794065_101983457	3	1	0.01	0.04	0.4	ser	0.016	7b3adf627a1eb2d13b7c81312e6e83ce	7b3ad	504749
chr1_100794065_101983457	3	1	0.01	0.08	0.2	ser	0.016	1070dbf4acbea9541561b6891803bfec	1070d	67341
chr1_100794065_101983457	3	1	0.01	0.16	0.1	ser	0.016	8e523352bc3a741d46f76f5e3f8994c4	8e523	582947
chr1_100794065_101983457	3	1	0.01	0.32	0.05	ser	0.016	3ded88faf8010f157e788175ff7b565a	3ded8	253656
chr1_100794065_101983457	3	1	0.01	0.04	0.8	ser	0.032	8af33b780ef2ec6019063106ae8c0f96	8af33	569139
chr1_100794065_101983457	3	1	0.01	0.08	0.4	ser	0.032	b7d9edae25c8df73428bd954fdbed255	b7d9e	753054
chr1_100794065_101983457	3	1	0.01	0.16	0.2	ser	0.032	24288b022af81c0ac12aac35bd0ff15b	24288	148104
chr1_100794065_101983457	3	1	0.01	0.32	0.1	ser	0.032	b67cbda8904104df91462f8d73438dbe	b67cb	747467
chr1_100794065_101983457	3	1	0.01	0.08	0.8	ser	0.064	7109aa0fc72b4223f73e00f7fae9f239	7109a	463002
chr1_100794065_101983457	3	1	0.01	0.16	0.4	ser	0.064	467714d813bc289aaa6c55e7e754207c	46771	288625
chr1_100794065_101983457	3	1	0.01	0.32	0.2	ser	0.064	fc43faaf38995231c77fd23932fec674	fc43f	1033279
chr1_100794065_101983457	3	1	0.01	0.16	0.8	ser	0.128	e45b0ba912dfc051a27dc3636cbd5079	e45b0	935344
chr1_100794065_101983457	3	1	0.01	0.32	0.4	ser	0.128	98965e2a4a36c7fe48839b97014570b2	98965	624997
chr1_100794065_101983457	3	1	0.01	0.32	0.8	ser	0.256	e31e0e7f64fbc8e377398cb3d0211a94	e31e0	930272
chr1_100794065_101983457	3	1	0.05	0.01	0.1	ser	0.001	bb86e544d500e7a52a8918fd203dd86d	bb86e	768110
chr1_100794065_101983457	3	1	0.05	0.02	0.05	ser	0.001	8020559032c444f94687c0bee5ded9f4	80205	524805
chr1_100794065_101983457	3	1	0.05	0.04	0.025	ser	0.001	9522797dc816fdbd7c84d60548b3ffa7	95227	610855
chr1_100794065_101983457	3	1	0.05	0.08	0.0125	ser	0.001	d2c7770a7f49e1278e458d55fdb310d7	d2c77	863351
chr1_100794065_101983457	3	1	0.05	0.16	0.00625	ser	0.001	d4efb09aa9fa8e43330dd098f2ab4d5b	d4efb	872187
chr1_100794065_101983457	3	1	0.05	0.32	0.003125	ser	0.001	db5ee4657cd7a27d7d4fe9f6c5988df8	db5ee	898542
chr1_100794065_101983457	3	1	0.05	0.01	0.2	ser	0.002	b89da94f556e570a1abcf0756e0ba92f	b89da	756186
chr1_100794065_101983457	3	1	0.05	0.02	0.1	ser	0.002	c5eb6f36629d1a0b3bf5e171087967bd	c5eb6	810678
chr1_100794065_101983457	3	1	0.05	0.04	0.05	ser	0.002	79bb10bf5745157df75812d3d681a8ce	79bb1	498609
chr1_100794065_101983457	3	1	0.05	0.08	0.025	ser	0.002	793d5c303c68513cc1ed02d6472b650f	793d5	496597
chr1_100794065_101983457	3	1	0.05	0.16	0.0125	ser	0.002	86a8299af1a8e1b25a6906020ba2591e	86a82	551554
chr1_100794065_101983457	3	1	0.05	0.32	0.00625	ser	0.002	58fad3afc88ed7486a71b24e29624f8c	58fad	364461
chr1_100794065_101983457	3	1	0.05	0.01	0.4	ser	0.004	89e757cb9286740945fca667bbf11e65	89e75	564853
chr1_100794065_101983457	3	1	0.05	0.02	0.2	ser	0.004	e7169d84a60b8f43a94c2f8d5fb40c63	e7169	946537
chr1_100794065_101983457	3	1	0.05	0.04	0.1	ser	0.004	ebbc12a68e0a264629de549543a65d4d	ebbc1	965569
chr1_100794065_101983457	3	1	0.05	0.08	0.05	ser	0.004	706095fb3b5488e7540395933e0d6437	70609	460297
chr1_100794065_101983457	3	1	0.05	0.16	0.025	ser	0.004	1f373d076cdec9ecf68c2f4b8a8ba022	1f373	127859
chr1_100794065_101983457	3	1	0.05	0.32	0.0125	ser	0.004	17d9a8cd28aa4297187bdcac2096f7e6	17d9a	97690
chr1_100794065_101983457	3	1	0.05	0.01	0.8	ser	0.008	dc192454d7e7afb723aa2c217d98937c	dc192	901522
chr1_100794065_101983457	3	1	0.05	0.02	0.4	ser	0.008	2a97667f8185adf656b730fa6ea82d89	2a976	174454
chr1_100794065_101983457	3	1	0.05	0.04	0.2	ser	0.008	9ce23d2af8b2920e27ebba17f7f9565a	9ce23	642595
chr1_100794065_101983457	3	1	0.05	0.08	0.1	ser	0.008	dfb5dc2bc5108f746eaeed40da5267fb	dfb5d	916317
chr1_100794065_101983457	3	1	0.05	0.16	0.05	ser	0.008	f4ccebdbcb378a85738bd66303cd3caa	f4cce	1002702
chr1_100794065_101983457	3	1	0.05	0.32	0.025	ser	0.008	103f4be956ec4df2e328502609a4efa3	103f4	66548
chr1_100794065_101983457	3	1	0.05	0.02	0.8	ser	0.016	23d5ff5e50d5eed35653016df5998985	23d5f	146783
chr1_100794065_101983457	3	1	0.05	0.04	0.4	ser	0.016	c29ace618634be548f147e88c2e13267	c29ac	797100
chr1_100794065_101983457	3	1	0.05	0.08	0.2	ser	0.016	d8d9678af194527670e2f8439dc4f2f0	d8d96	888214
chr1_100794065_101983457	3	1	0.05	0.16	0.1	ser	0.016	29d6fc0d176e3afa112dcd61b1d34f77	29d6f	171375
chr1_100794065_101983457	3	1	0.05	0.32	0.05	ser	0.016	f38cc5445fa6c10635d779d1efd51ff7	f38cc	997580
chr1_100794065_101983457	3	1	0.05	0.04	0.8	ser	0.032	9e82c99eb3ea7a0e73e0560d4093f4fd	9e82c	649260
chr1_100794065_101983457	3	1	0.05	0.08	0.4	ser	0.032	9dc7366bce257335ae22a2925fda3c1a	9dc73	646259
chr1_100794065_101983457	3	1	0.05	0.16	0.2	ser	0.032	c948b8b2f30aeafa890ed5703865cbe2	c948b	824459
chr1_100794065_101983457	3	1	0.05	0.32	0.1	ser	0.032	69e5e1e888c554cdbb312346f3d08efb	69e5e	433758
chr1_100794065_101983457	3	1	0.05	0.08	0.8	ser	0.064	42a0c0f265f45be509cdb13a1fdc7ad8	42a0c	272908
chr1_100794065_101983457	3	1	0.05	0.16	0.4	ser	0.064	36df6e06b9872fc59def1650070909c5	36df6	224758
chr1_100794065_101983457	3	1	0.05	0.32	0.2	ser	0.064	77f08eab3d3bc8fc05883e330aecf278	77f08	491272
chr1_100794065_101983457	3	1	0.05	0.16	0.8	ser	0.128	4a87a8af2955905f3f3214d84930a936	4a87a	305274
chr1_100794065_101983457	3	1	0.05	0.32	0.4	ser	0.128	cd411df2d77977238155a43a1e69327d	cd411	840721
chr1_100794065_101983457	3	1	0.05	0.32	0.8	ser	0.256	29b071ad7f2a01b9ddb2161658815e73	29b07	170759
chr1_100794065_101983457	3	1	0.1	0.01	0.1	ser	0.001	6c620173f85b1dc6876e267b177aaae8	6c620	443936
chr1_100794065_101983457	3	1	0.1	0.02	0.05	ser	0.001	e51ed33dc2b21bb894844febd69b4b06	e51ed	938477
chr1_100794065_101983457	3	1	0.1	0.04	0.025	ser	0.001	cdabf0986ce8d3d3a490e970e7ff1d36	cdabf	842431
chr1_100794065_101983457	3	1	0.1	0.08	0.0125	ser	0.001	f7c683785095d89baa18d1845b00d3ee	f7c68	1014888
chr1_100794065_101983457	3	1	0.1	0.16	0.00625	ser	0.001	85469112dd6d32a1f86c35c8f5e5cc30	85469	545897
chr1_100794065_101983457	3	1	0.1	0.32	0.003125	ser	0.001	c91adff7874064219aac158e487bca12	c91ad	823725
chr1_100794065_101983457	3	1	0.1	0.01	0.2	ser	0.002	d40ebb63528060d278c60a612a85165a	d40eb	868587
chr1_100794065_101983457	3	1	0.1	0.02	0.1	ser	0.002	79ad954716839eb21559bf42cc159475	79ad9	498393
chr1_100794065_101983457	3	1	0.1	0.04	0.05	ser	0.002	e89091e11a91a3d9256797ca696f9025	e8909	952585
chr1_100794065_101983457	3	1	0.1	0.08	0.025	ser	0.002	56fc120de174d0b0ec915cd2b5209ec1	56fc1	356289
chr1_100794065_101983457	3	1	0.1	0.16	0.0125	ser	0.002	f896b8fcdc35f81ccf96bbb6e3ccdc52	f896b	1018219
chr1_100794065_101983457	3	1	0.1	0.32	0.00625	ser	0.002	13d5735ae43a108328d6238ece18ff10	13d57	81239
chr1_100794065_101983457	3	1	0.1	0.01	0.4	ser	0.004	d5aae3e1a30d2dcf0350412ac1267927	d5aae	875182
chr1_100794065_101983457	3	1	0.1	0.02	0.2	ser	0.004	88d2a3d8ac19a5460d3e6517ce9188a8	88d2a	560426
chr1_100794065_101983457	3	1	0.1	0.04	0.1	ser	0.004	c955105dd9f78376c0ddbc15413a8cd2	c9551	824657
chr1_100794065_101983457	3	1	0.1	0.08	0.05	ser	0.004	0cde3d1717b9bef0bc8ab2993941f36f	0cde3	52707
chr1_100794065_101983457	3	1	0.1	0.16	0.025	ser	0.004	3ad2a7e69270ae07b1968e9d4e20641e	3ad2a	240938
chr1_100794065_101983457	3	1	0.1	0.32	0.0125	ser	0.004	beaef42026be9a3c7c66b34f7de1b1ad	beaef	781039
chr1_100794065_101983457	3	1	0.1	0.01	0.8	ser	0.008	7b7b067b913d09aacdfcbbcd556c9360	7b7b0	505776
chr1_100794065_101983457	3	1	0.1	0.02	0.4	ser	0.008	ae677d62e20da5b9b3c75244b6ebe3b4	ae677	714359
chr1_100794065_101983457	3	1	0.1	0.04	0.2	ser	0.008	bd8891bb4ff3767411b80dca11b4f8ab	bd889	776329
chr1_100794065_101983457	3	1	0.1	0.08	0.1	ser	0.008	0b9e8a5a796618987bb773bd63c13731	0b9e8	47592
chr1_100794065_101983457	3	1	0.1	0.16	0.05	ser	0.008	d9b60c69163ebcc6949afa80a07a9e9c	d9b60	891744
chr1_100794065_101983457	3	1	0.1	0.32	0.025	ser	0.008	30b7b400e8bdb1793b4d341be0872380	30b7b	199547
chr1_100794065_101983457	3	1	0.1	0.02	0.8	ser	0.016	0ec9a7088661c47f272047318b8f9c46	0ec9a	60570
chr1_100794065_101983457	3	1	0.1	0.04	0.4	ser	0.016	3e4ac169236a4f7b487168906a8ef671	3e4ac	255148
chr1_100794065_101983457	3	1	0.1	0.08	0.2	ser	0.016	1ef77a48d64fcd2ed4c77f83e3484b55	1ef77	126839
chr1_100794065_101983457	3	1	0.1	0.16	0.1	ser	0.016	d42e3bc52f2bfa4819ca0510c34e2505	d42e3	869091
chr1_100794065_101983457	3	1	0.1	0.32	0.05	ser	0.016	95ad26bbe489e2be118fc606309f9642	95ad2	613074
chr1_100794065_101983457	3	1	0.1	0.04	0.8	ser	0.032	0a6b942edb6fd8f499f3e3d1cca61a92	0a6b9	42681
chr1_100794065_101983457	3	1	0.1	0.08	0.4	ser	0.032	d4c3ec8eac1dbbbb2036eac97bbde357	d4c3e	871486
chr1_100794065_101983457	3	1	0.1	0.16	0.2	ser	0.032	40972d3b91a48dd0b0aafac03f784f63	40972	264562
chr1_100794065_101983457	3	1	0.1	0.32	0.1	ser	0.032	f4aad238a80e4186bddbd9dbc0354d1d	f4aad	1002157
chr1_100794065_101983457	3	1	0.1	0.08	0.8	ser	0.064	166a49821820ba5b41c21ffe872bf01f	166a4	91812
chr1_100794065_101983457	3	1	0.1	0.16	0.4	ser	0.064	f2f0d3e5323de8d66a760f700562e496	f2f0d	995085
chr1_100794065_101983457	3	1	0.1	0.32	0.2	ser	0.064	ca2e14d7006a7c0f33d1de8982115951	ca2e1	828129
chr1_100794065_101983457	3	1	0.1	0.16	0.8	ser	0.128	57e4e8ca4c99c557d0c2b29741c07d28	57e4e	360014
chr1_100794065_101983457	3	1	0.1	0.32	0.4	ser	0.128	7672ebac3ebdc571725924b8670cc2b0	7672e	485166
chr1_100794065_101983457	3	1	0.1	0.32	0.8	ser	0.256	9e25e8aa94ff2c3e3d95e558359e9b48	9e25e	647774
chr1_100794065_101983457	3	1	0.2	0.01	0.1	ser	0.001	b93392b813084530aef8a81129538d07	b9339	758585
chr1_100794065_101983457	3	1	0.2	0.02	0.05	ser	0.001	decbd473173807c72dad93e6301782a6	decbd	912573
chr1_100794065_101983457	3	1	0.2	0.04	0.025	ser	0.001	3bb104c5f4d94168def29f15760290eb	3bb10	244496
chr1_100794065_101983457	3	1	0.2	0.08	0.0125	ser	0.001	102169b76eead3a724be8602a5bcedfd	10216	66070
chr1_100794065_101983457	3	1	0.2	0.16	0.00625	ser	0.001	b6dc9e76e159b9fd40da6fcb568e89b8	b6dc9	749001
chr1_100794065_101983457	3	1	0.2	0.32	0.003125	ser	0.001	fb862d0810dc4885ec8992df44dd6f86	fb862	1030242
chr1_100794065_101983457	3	1	0.2	0.01	0.2	ser	0.002	d7a8fb5ea158418d02f650578c7fcbfd	d7a8f	883343
chr1_100794065_101983457	3	1	0.2	0.02	0.1	ser	0.002	6643e5e3e2c69d8b258fd93f7882e26f	6643e	418878
chr1_100794065_101983457	3	1	0.2	0.04	0.05	ser	0.002	344d85bf78a01bbb312a3da51cfb0f71	344d8	214232
chr1_100794065_101983457	3	1	0.2	0.08	0.025	ser	0.002	0b62fff13190a5a2971d0f2b961a725d	0b62f	46639
chr1_100794065_101983457	3	1	0.2	0.16	0.0125	ser	0.002	687081b6d7969e1df17f6f2f82b035ac	68708	427784
chr1_100794065_101983457	3	1	0.2	0.32	0.00625	ser	0.002	219b0d7a24504727c4db91236a531592	219b0	137648
chr1_100794065_101983457	3	1	0.2	0.01	0.4	ser	0.004	c6de40f1f7248b978761ea7734826324	c6de4	814564
chr1_100794065_101983457	3	1	0.2	0.02	0.2	ser	0.004	0c33e5d4fbf40da0a60cbecc6e01085c	0c33e	49982
chr1_100794065_101983457	3	1	0.2	0.04	0.1	ser	0.004	3cabf3c5b1154605a94016c1117de003	3cabf	248511
chr1_100794065_101983457	3	1	0.2	0.08	0.05	ser	0.004	ad7df005e2c1edd7daaa3049f4d9b27d	ad7df	710623
